date,Category,visits,testdrive,leads,total_spend_nobrand_nodig,total_spend_nobrand
21/07/18,Cat11,33449,15060,1410,9506.857142,129285.3632
22/07/18,Cat1,15305,5359,483,146974.1333,219496.9722
22/07/18,Cat2,10749,4156,420,58207.45476,141878.9881
22/07/18,Cat3,12192,3628,548,380767.8917,580434.016
22/07/18,Cat4,7897,2557,400,151154.7867,280865.2091
22/07/18,Cat5,17839,6907,740,236988.3388,396418.7599
22/07/18,Cat6,945,341,14,0,3478.950219
22/07/18,Cat7,10011,4683,483,17835.89269,109833.3293
22/07/18,Cat8,22953,8609,1048,558558.2745,898977.6867
22/07/18,Cat9,1409,375,35,238.0951786,24310.52354
22/07/18,Cat10,614,133,11,0,0
22/07/18,Cat11,34613,15953,1396,9506.857142,129285.3632
23/07/18,Cat1,14487,4804,500,208260.6049,280783.4437
23/07/18,Cat2,10424,3896,522,111363.7833,195035.3166
23/07/18,Cat3,12251,3633,604,282520.6802,439298.6353
23/07/18,Cat4,7940,2449,472,158003.6765,254662.4728
23/07/18,Cat5,18380,6901,828,177827.7567,265606.9937
23/07/18,Cat6,1069,359,27,0,3325.522292
23/07/18,Cat7,9926,4368,589,17835.89269,109723.6586
23/07/18,Cat8,22830,8523,1161,559700.8269,890244.0096
23/07/18,Cat9,1504,381,55,238.0951786,23992.88545
23/07/18,Cat10,747,150,26,0,0
23/07/18,Cat11,33343,15001,1452,12158.85714,126352.8778
24/07/18,Cat1,13889,4689,472,208260.6049,280783.4437
24/07/18,Cat2,9205,3566,438,111363.7833,195035.3166
24/07/18,Cat3,11698,3321,573,282520.6802,439298.6353
24/07/18,Cat4,7539,2235,419,158003.6765,254662.4728
24/07/18,Cat5,17204,6500,735,177827.7567,265606.9937
24/07/18,Cat6,1077,370,27,0,3325.522292
24/07/18,Cat7,9804,4402,532,17835.89269,109723.6586
24/07/18,Cat8,22720,8715,1096,559700.8269,890244.0096
24/07/18,Cat9,1384,361,60,238.0951786,23992.88545
24/07/18,Cat10,605,131,37.18286725,0,0
24/07/18,Cat11,32019,14503,1388,12158.85714,126352.8778
25/07/18,Cat1,13592,4625,448,208260.6049,280783.4437
25/07/18,Cat2,9721,3671,541,111363.7833,195035.3166
25/07/18,Cat3,12148,3423,617,282520.6802,439298.6353
25/07/18,Cat4,7667,2241,445,158003.6765,254662.4728
25/07/18,Cat5,17440,6554,730,177827.7567,265606.9937
25/07/18,Cat6,1096,394,26,0,3325.522292
25/07/18,Cat7,9806,4171,543,17835.89269,109723.6586
25/07/18,Cat8,23119,8980,1166,559700.8269,890244.0096
25/07/18,Cat9,1467,376,63,238.0951786,23992.88545
25/07/18,Cat10,910,386,20,0,0
25/07/18,Cat11,31032,14034,1333,12158.85714,126352.8778
26/07/18,Cat1,13706,4507,504,208260.6049,280783.4437
26/07/18,Cat2,9714,3520,430,111363.7833,195035.3166
26/07/18,Cat3,11569,3360,594,282520.6802,439298.6353
26/07/18,Cat4,8185,2898,425,158003.6765,254662.4728
26/07/18,Cat5,17456,6973,788,177827.7567,265606.9937
26/07/18,Cat6,1200,333,17,0,3325.522292
26/07/18,Cat7,10109,4243,504,17835.89269,109723.6586
26/07/18,Cat8,24903,10531,1127,559700.8269,890244.0096
26/07/18,Cat9,1621,373,56,238.0951786,23992.88545
26/07/18,Cat10,1437,629.4538644,33,0,0
26/07/18,Cat11,31015,13821,1336,12158.85714,126352.8778
27/07/18,Cat1,13483,4570,457,208260.6049,280783.4437
27/07/18,Cat2,9320,3411,442,111363.7833,195035.3166
27/07/18,Cat3,11419,3086,534,282520.6802,439298.6353
27/07/18,Cat4,8088,3021,413,158003.6765,254662.4728
27/07/18,Cat5,17182,7012,763,177827.7567,265606.9937
27/07/18,Cat6,1201,335,14,0,3325.522292
27/07/18,Cat7,9882,4082,489,17835.89269,109723.6586
27/07/18,Cat8,25294,10857,1163,559700.8269,890244.0096
27/07/18,Cat9,1535,363,54,238.0951786,23992.88545
27/07/18,Cat10,1445,629.4538644,25,0,0
27/07/18,Cat11,30304,13443,1294,12158.85714,126352.8778
28/07/18,Cat1,13855,4768,422,208260.6049,280783.4437
28/07/18,Cat2,9104,3444,381,111363.7833,195035.3166
28/07/18,Cat3,11861,3360,440,282520.6802,439298.6353
28/07/18,Cat4,7544,2279,346,158003.6765,254662.4728
28/07/18,Cat5,16935,6441,615,177827.7567,265606.9937
28/07/18,Cat6,961,343,16,0,3325.522292
28/07/18,Cat7,9430,4117,459,17835.89269,109723.6586
28/07/18,Cat8,23379,9286,978,559700.8269,890244.0096
28/07/18,Cat9,1408,332,44,238.0951786,23992.88545
28/07/18,Cat10,1209,628,20,0,0
28/07/18,Cat11,31658,14279,1200,12158.85714,126352.8778
29/07/18,Cat1,13292,4695,358,208260.6049,280783.4437
29/07/18,Cat2,9807,3661,371,111363.7833,195035.3166
29/07/18,Cat3,12089,3425,410,282520.6802,439298.6353
29/07/18,Cat4,7326,2266,322,158003.6765,254662.4728
29/07/18,Cat5,16890,6402,560,177827.7567,265606.9937
29/07/18,Cat6,1045,395,15,0,3325.522292
29/07/18,Cat7,10146,4688,434,17835.89269,109723.6586
29/07/18,Cat8,23436,9696,954,559700.8269,890244.0096
29/07/18,Cat9,1304,355,29,238.0951786,23992.88545
29/07/18,Cat10,1107,614,14,0,0
29/07/18,Cat11,34023,15537,1037,12158.85714,126352.8778
30/07/18,Cat1,13356,4674,477,7400.642858,8820.763715
30/07/18,Cat2,10209,3937,495,10952.17143,13281.84936
30/07/18,Cat3,12186,3541,562,187304.2656,248005.526
30/07/18,Cat4,7482,2329,425,30729.6713,70750.40902
30/07/18,Cat5,17778,6584,737,53298.99883,118993.2036
30/07/18,Cat6,1098,395,20,0,121.3813913
30/07/18,Cat7,10189,4454,526,0,11281.62707
30/07/18,Cat8,23413,9368,1159,110695.806,202927.2789
30/07/18,Cat9,1549,388,53,190.4761429,2532.760005
30/07/18,Cat10,1193,629.4538644,23,0,0
30/07/18,Cat11,33455,15204,1313,0,22644.33916
31/07/18,Cat1,13031,4457,428,7400.642858,8820.763715
31/07/18,Cat2,9656,3673,398,10952.17143,13281.84936
31/07/18,Cat3,10966,3129,519,187304.2656,248005.526
31/07/18,Cat4,6917,2064,349,30729.6713,70750.40902
31/07/18,Cat5,16164,5828,637,53298.99883,118993.2036
31/07/18,Cat6,1032,375,21,0,121.3813913
31/07/18,Cat7,9439,4220,503,0,11281.62707
31/07/18,Cat8,21179,8715,1021,110695.806,202927.2789
31/07/18,Cat9,1606,405,51,190.4761429,2532.760005
31/07/18,Cat10,1170,629.4538644,15,0,0
31/07/18,Cat11,31012,13809,1190,0,22644.33916
01/08/18,Cat1,12826,4352,500,7400.642858,8820.763715
01/08/18,Cat2,9567,3448,479,10952.17143,13281.84936
01/08/18,Cat3,11295,3210,542,187304.2656,248005.526
01/08/18,Cat4,6762,2078,413,30729.6713,70750.40902
01/08/18,Cat5,16296,5792,693,53298.99883,118993.2036
01/08/18,Cat6,1103,367,22,0,121.3813913
01/08/18,Cat7,9413,4108,531,0,11281.62707
01/08/18,Cat8,20973,8371,890,110695.806,202927.2789
01/08/18,Cat9,1533,366,60,190.4761429,2532.760005
01/08/18,Cat10,1162,629.4538644,18,0,0
01/08/18,Cat11,29270,13203,1265,0,22644.33916
02/08/18,Cat1,12499,4161,484,7400.642858,8820.763715
02/08/18,Cat2,9237,3318,438,10952.17143,13281.84936
02/08/18,Cat3,10909,3026,506,187304.2656,248005.526
02/08/18,Cat4,6487,1971,380,30729.6713,70750.40902
02/08/18,Cat5,15681,5764,681,53298.99883,118993.2036
02/08/18,Cat6,1089,378,31,0,121.3813913
02/08/18,Cat7,9101,3952,473,0,11281.62707
02/08/18,Cat8,20627,8263,1022,110695.806,202927.2789
02/08/18,Cat9,1527,397,55,190.4761429,2532.760005
02/08/18,Cat10,1193,629.4538644,17,0,0
02/08/18,Cat11,28571,12726,1241,0,22644.33916
03/08/18,Cat1,13236,4371,450,7400.642858,8820.763715
03/08/18,Cat2,9159,3251,486,10952.17143,13281.84936
03/08/18,Cat3,10401,2839,538,187304.2656,248005.526
03/08/18,Cat4,6519,1883,363,30729.6713,70750.40902
03/08/18,Cat5,15513,5482,710,53298.99883,118993.2036
03/08/18,Cat6,1008,320,14,0,121.3813913
03/08/18,Cat7,8812,3689,419,0,11281.62707
03/08/18,Cat8,20066,8011,1010,110695.806,202927.2789
03/08/18,Cat9,1530,382,43,190.4761429,2532.760005
03/08/18,Cat10,1177,621,17,0,0
03/08/18,Cat11,28209,12460,1133,0,22644.33916
04/08/18,Cat1,13306,4458,460,7400.642858,8820.763715
04/08/18,Cat2,9298,3363,415,10952.17143,13281.84936
04/08/18,Cat3,11011,3102,479,187304.2656,248005.526
04/08/18,Cat4,6709,2077,318,30729.6713,70750.40902
04/08/18,Cat5,16129,5917,703,53298.99883,118993.2036
04/08/18,Cat6,876,315,12,0,121.3813913
04/08/18,Cat7,8875,3742,444,0,11281.62707
04/08/18,Cat8,19821,8343,1023,110695.806,202927.2789
04/08/18,Cat9,1244,333,31,190.4761429,2532.760005
04/08/18,Cat10,1088,612,9,0,0
04/08/18,Cat11,29671,13365,1193,0,22644.33916
05/08/18,Cat1,14283,4768,475,7400.642858,8820.763715
05/08/18,Cat2,9791,3600,388,10952.17143,13281.84936
05/08/18,Cat3,11155,3197,454,187304.2656,248005.526
05/08/18,Cat4,6711,2077,297,30729.6713,70750.40902
05/08/18,Cat5,16024,6020,603,53298.99883,118993.2036
05/08/18,Cat6,872,350,17,0,121.3813913
05/08/18,Cat7,9450,4172,498,0,11281.62707
05/08/18,Cat8,20220,8506,910,110695.806,202927.2789
05/08/18,Cat9,1264,343,45,190.4761429,2532.760005
05/08/18,Cat10,1076,629.4538644,13,0,0
05/08/18,Cat11,31061,14196,1111,0,22644.33916
06/08/18,Cat1,13946,4676,543,42594.75,106472.2257
06/08/18,Cat2,9886,3655,453,51041.27857,120465.3213
06/08/18,Cat3,11509,3192,521,183682.612,341798.1225
06/08/18,Cat4,7293,2226,430,75071.04988,189372.5849
06/08/18,Cat5,16774,6183,753,153313.381,275343.7003
06/08/18,Cat6,1044,372,21,0,2755.683312
06/08/18,Cat7,9433,4052,485,17259.47271,124418.3548
06/08/18,Cat8,21686,8972,1054,486682.792,816948.7015
06/08/18,Cat9,1551,432,48,190.4761429,20109.48247
06/08/18,Cat10,1108,596,24,0,0
06/08/18,Cat11,30819,13913,1261,0,61775.59144
07/08/18,Cat1,13887,4503,469,42594.75,106472.2257
07/08/18,Cat2,9782,3431,425,51041.27857,120465.3213
07/08/18,Cat3,11305,3204,537,183682.612,341798.1225
07/08/18,Cat4,6918,2123,419,75071.04988,189372.5849
07/08/18,Cat5,16303,5971,692,153313.381,275343.7003
07/08/18,Cat6,1138,443,20,0,2755.683312
07/08/18,Cat7,9571,4242,540,17259.47271,124418.3548
07/08/18,Cat8,21887,9104,1074,486682.792,816948.7015
07/08/18,Cat9,1561,411,51,190.4761429,20109.48247
07/08/18,Cat10,1053,483,26,0,0
07/08/18,Cat11,29331,13029,1212,0,61775.59144
08/08/18,Cat1,16628,5376,506,42594.75,106472.2257
08/08/18,Cat2,10349,3768,416,51041.27857,120465.3213
08/08/18,Cat3,11003,3288,537,183682.612,341798.1225
08/08/18,Cat4,7109,2133,422,75071.04988,189372.5849
08/08/18,Cat5,16082,5950,797,153313.381,275343.7003
08/08/18,Cat6,1112,388,21,0,2755.683312
08/08/18,Cat7,10213,4067,523,17259.47271,124418.3548
08/08/18,Cat8,23997,9066,1193,486682.792,816948.7015
08/08/18,Cat9,1556,364,51,190.4761429,20109.48247
08/08/18,Cat10,1096,463,17,0,0
08/08/18,Cat11,28411,12576,1204,0,61775.59144
09/08/18,Cat1,14954,4858,448,42594.75,106472.2257
09/08/18,Cat2,9758,3561,455,51041.27857,120465.3213
09/08/18,Cat3,11264,3145,539,183682.612,341798.1225
09/08/18,Cat4,7111,1991,425,75071.04988,189372.5849
09/08/18,Cat5,15615,5712,734,153313.381,275343.7003
09/08/18,Cat6,1089,308,13,0,2755.683312
09/08/18,Cat7,10952,4008,460,17259.47271,124418.3548
09/08/18,Cat8,29632,9188,1140,486682.792,816948.7015
09/08/18,Cat9,1582,417,53,190.4761429,20109.48247
09/08/18,Cat10,1098,487,26,0,0
09/08/18,Cat11,27679,11975,1226,0,61775.59144
10/08/18,Cat1,14123,4700,493,42594.75,106472.2257
10/08/18,Cat2,9422,3373,443,51041.27857,120465.3213
10/08/18,Cat3,11305,3041,530,183682.612,341798.1225
10/08/18,Cat4,6863,2057,439,75071.04988,189372.5849
10/08/18,Cat5,15726,5775,764,153313.381,275343.7003
10/08/18,Cat6,1086,363,16,0,2755.683312
10/08/18,Cat7,9657,4013,442,17259.47271,124418.3548
10/08/18,Cat8,30090,9174,1102,486682.792,816948.7015
10/08/18,Cat9,1407,430,57,190.4761429,20109.48247
10/08/18,Cat10,1118,482,23,0,0
10/08/18,Cat11,28446,12373,1153,0,61775.59144
11/08/18,Cat1,14779,5031,487,42594.75,106472.2257
11/08/18,Cat2,9746,3518,456,51041.27857,120465.3213
11/08/18,Cat3,12371,3586,515,183682.612,341798.1225
11/08/18,Cat4,7063,2154,328,75071.04988,189372.5849
11/08/18,Cat5,16595,6366,697,153313.381,275343.7003
11/08/18,Cat6,978,375,17,0,2755.683312
11/08/18,Cat7,9707,4214,453,17259.47271,124418.3548
11/08/18,Cat8,26525,9846,1105,486682.792,816948.7015
11/08/18,Cat9,1320,383,37,190.4761429,20109.48247
11/08/18,Cat10,1045,482,21,0,0
11/08/18,Cat11,30848,14162,1193,0,61775.59144
12/08/18,Cat1,14457,4986,471,42594.75,106472.2257
12/08/18,Cat2,10071,3797,382,51041.27857,120465.3213
12/08/18,Cat3,12354,3593,464,183682.612,341798.1225
12/08/18,Cat4,6962,2207,323,75071.04988,189372.5849
12/08/18,Cat5,16963,6519,623,153313.381,275343.7003
12/08/18,Cat6,1145,484,12,0,2755.683312
12/08/18,Cat7,10819,4803,437,17259.47271,124418.3548
12/08/18,Cat8,26905,11129,1057,486682.792,816948.7015
12/08/18,Cat9,1381,366,39,190.4761429,20109.48247
12/08/18,Cat10,1031,485,19,0,0
12/08/18,Cat11,32079,14407,1177,0,61775.59144
13/08/18,Cat1,13809,4548,524,48938.32142,113267.0781
13/08/18,Cat2,9915,3629,463,49696.77857,118669.5404
13/08/18,Cat3,12840,3459,529,242253.4686,402250.3324
13/08/18,Cat4,7141,2253,418,79468.27595,198226.1376
13/08/18,Cat5,17511,6488,783,103805.8591,220202.4362
13/08/18,Cat6,1177,371,22,0,2798.88217
13/08/18,Cat7,10633,4453,506,17536.39157,127593.5651
13/08/18,Cat8,26971,10439,1263,510586.8155,918314.5326
13/08/18,Cat9,1628,403,33,443.2618572,20969.38377
13/08/18,Cat10,1108,472,37.18286725,0,0
13/08/18,Cat11,31021,13994,1261,0,61775.59144
14/08/18,Cat1,13545,4339,455,48938.32142,113267.0781
14/08/18,Cat2,9762,3485,442,49696.77857,118669.5404
14/08/18,Cat3,12331,3175,514,242253.4686,402250.3324
14/08/18,Cat4,7118,2266,448,79468.27595,198226.1376
14/08/18,Cat5,16753,6022,760,103805.8591,220202.4362
14/08/18,Cat6,1167,387,20,0,2798.88217
14/08/18,Cat7,10530,4430,469,17536.39157,127593.5651
14/08/18,Cat8,27772,10339,1242,510586.8155,918314.5326
14/08/18,Cat9,1662,426,50,443.2618572,20969.38377
14/08/18,Cat10,969,360,37.18286725,0,0
14/08/18,Cat11,29189,13015,1289,0,61775.59144
15/08/18,Cat1,13467,4159,554,48938.32142,113267.0781
15/08/18,Cat2,9135,3369,427,49696.77857,118669.5404
15/08/18,Cat3,12101,3101,483,242253.4686,402250.3324
15/08/18,Cat4,6974,2174,485,79468.27595,198226.1376
15/08/18,Cat5,15759,5830,713,103805.8591,220202.4362
15/08/18,Cat6,1200,405,20,0,2798.88217
15/08/18,Cat7,10062,4241,487,17536.39157,127593.5651
15/08/18,Cat8,27930,9449,1392,510586.8155,918314.5326
15/08/18,Cat9,1561,379,36,443.2618572,20969.38377
15/08/18,Cat10,811,171,14,0,0
15/08/18,Cat11,27971,12390,1184,0,61775.59144
16/08/18,Cat1,13526,4400,484,48938.32142,113267.0781
16/08/18,Cat2,8913,3285,489,49696.77857,118669.5404
16/08/18,Cat3,13488,3273,517,242253.4686,402250.3324
16/08/18,Cat4,7106,2142,415,79468.27595,198226.1376
16/08/18,Cat5,15541,5899,668,103805.8591,220202.4362
16/08/18,Cat6,1243,422,24,0,2798.88217
16/08/18,Cat7,10078,4272,502,17536.39157,127593.5651
16/08/18,Cat8,25196,9803,1228,510586.8155,918314.5326
16/08/18,Cat9,1609,388,42,443.2618572,20969.38377
16/08/18,Cat10,893,252,12,0,0
16/08/18,Cat11,27564,12000,1082,0,61775.59144
17/08/18,Cat1,14225,4466,457,48938.32142,113267.0781
17/08/18,Cat2,9199,3306,462,49696.77857,118669.5404
17/08/18,Cat3,13589,3217,553,242253.4686,402250.3324
17/08/18,Cat4,6956,2044,388,79468.27595,198226.1376
17/08/18,Cat5,15645,5811,660,103805.8591,220202.4362
17/08/18,Cat6,1218,395,22,0,2798.88217
17/08/18,Cat7,9847,4182,522,17536.39157,127593.5651
17/08/18,Cat8,24652,9561,1298,510586.8155,918314.5326
17/08/18,Cat9,1538,400,48,443.2618572,20969.38377
17/08/18,Cat10,1074,409,9,0,0
17/08/18,Cat11,27678,12365,1157,0,61775.59144
18/08/18,Cat1,13710,4508,542,48938.32142,113267.0781
18/08/18,Cat2,9376,3450,406,49696.77857,118669.5404
18/08/18,Cat3,13559,3520,521,242253.4686,402250.3324
18/08/18,Cat4,7564,2355,360,79468.27595,198226.1376
18/08/18,Cat5,16761,6345,666,103805.8591,220202.4362
18/08/18,Cat6,1009,381,20,0,2798.88217
18/08/18,Cat7,9743,4291,449,17536.39157,127593.5651
18/08/18,Cat8,24094,9492,1276,510586.8155,918314.5326
18/08/18,Cat9,1193,326,39,443.2618572,20969.38377
18/08/18,Cat10,934,406,29,0,0
18/08/18,Cat11,30895,13920,1214,0,61775.59144
19/08/18,Cat1,13617,4529,445,48938.32142,113267.0781
19/08/18,Cat2,9563,3700,377,49696.77857,118669.5404
19/08/18,Cat3,13372,3632,444,242253.4686,402250.3324
19/08/18,Cat4,7881,2452,327,79468.27595,198226.1376
19/08/18,Cat5,17029,6497,634,103805.8591,220202.4362
19/08/18,Cat6,1090,414,14,0,2798.88217
19/08/18,Cat7,10559,4762,467,17536.39157,127593.5651
19/08/18,Cat8,25603,10344,1208,510586.8155,918314.5326
19/08/18,Cat9,1294,365,47,443.2618572,20969.38377
19/08/18,Cat10,990,389,18,0,0
19/08/18,Cat11,32019,14662,1175,0,61775.59144
20/08/18,Cat1,13821,4506,459,52195.17142,116523.9281
20/08/18,Cat2,9686,3596,531,49696.77857,118669.5404
20/08/18,Cat3,12836,3483,590,242105.001,402101.8648
20/08/18,Cat4,7663,2342,436,84301.95118,204065.5271
20/08/18,Cat5,16795,6404,808,100471.4979,216868.075
20/08/18,Cat6,1223,383,27,0,2798.88217
20/08/18,Cat7,10923,4522,517,17536.39157,127593.5651
20/08/18,Cat8,26609,9965,1398,521814.7898,922381.8212
20/08/18,Cat9,1573,451,43,4205.1665,24731.28842
20/08/18,Cat10,1035,390,21,0,0
20/08/18,Cat11,30650,13838,1251,0,61775.59144
21/08/18,Cat1,13634,4379,447,52195.17142,116523.9281
21/08/18,Cat2,9207,3408,459,49696.77857,118669.5404
21/08/18,Cat3,12167,3502,503,242105.001,402101.8648
21/08/18,Cat4,7580,2310,427,84301.95118,204065.5271
21/08/18,Cat5,16376,6332,770,100471.4979,216868.075
21/08/18,Cat6,1188,393,12,0,2798.88217
21/08/18,Cat7,10190,4343,496,17536.39157,127593.5651
21/08/18,Cat8,25401,9726,1327,521814.7898,922381.8212
21/08/18,Cat9,1521,394,54,4205.1665,24731.28842
21/08/18,Cat10,1043,400,24,0,0
21/08/18,Cat11,28896,12941,1254,0,61775.59144
22/08/18,Cat1,13353,4346,485,52195.17142,116523.9281
22/08/18,Cat2,9499,3671,452,49696.77857,118669.5404
22/08/18,Cat3,12272,3265,552,242105.001,402101.8648
22/08/18,Cat4,7283,2183,467,84301.95118,204065.5271
22/08/18,Cat5,16095,6010,765,100471.4979,216868.075
22/08/18,Cat6,1143,356,17,0,2798.88217
22/08/18,Cat7,10424,4248,523,17536.39157,127593.5651
22/08/18,Cat8,28280,9872,1374,521814.7898,922381.8212
22/08/18,Cat9,1543,395,46,4205.1665,24731.28842
22/08/18,Cat10,988,366,16,0,0
22/08/18,Cat11,27945,12312,1184,0,61775.59144
23/08/18,Cat1,13746,4517,460,52195.17142,116523.9281
23/08/18,Cat2,10020,3919,460,49696.77857,118669.5404
23/08/18,Cat3,12006,3247,510,242105.001,402101.8648
23/08/18,Cat4,7436,2243,452,84301.95118,204065.5271
23/08/18,Cat5,15981,6031,763,100471.4979,216868.075
23/08/18,Cat6,1118,356,19,0,2798.88217
23/08/18,Cat7,10290,4298,514,17536.39157,127593.5651
23/08/18,Cat8,30601,10078,1337,521814.7898,922381.8212
23/08/18,Cat9,1536,420,64,4205.1665,24731.28842
23/08/18,Cat10,1028,382,13,0,0
23/08/18,Cat11,27717,12240,1233,0,61775.59144
24/08/18,Cat1,13953,4617,511,52195.17142,116523.9281
24/08/18,Cat2,9566,3572,417,49696.77857,118669.5404
24/08/18,Cat3,11728,3193,524,242105.001,402101.8648
24/08/18,Cat4,8988,3534.084664,471,84301.95118,204065.5271
24/08/18,Cat5,15480,5727,691,100471.4979,216868.075
24/08/18,Cat6,1067,335,19,0,2798.88217
24/08/18,Cat7,10073,4038,487,17536.39157,127593.5651
24/08/18,Cat8,27591,10505,1368,521814.7898,922381.8212
24/08/18,Cat9,1494,360,54,4205.1665,24731.28842
24/08/18,Cat10,993,366,16,0,0
24/08/18,Cat11,28049,12428,1167,0,61775.59144
25/08/18,Cat1,13889,4722,488,52195.17142,116523.9281
25/08/18,Cat2,9353,3609,474,49696.77857,118669.5404
25/08/18,Cat3,12729,3451,514,242105.001,402101.8648
25/08/18,Cat4,9965,3534.084664,389,84301.95118,204065.5271
25/08/18,Cat5,16592,6294,769,100471.4979,216868.075
25/08/18,Cat6,1005,367,17,0,2798.88217
25/08/18,Cat7,9558,4121,482,17536.39157,127593.5651
25/08/18,Cat8,25409,9868,1365,521814.7898,922381.8212
25/08/18,Cat9,1269,313,51,4205.1665,24731.28842
25/08/18,Cat10,939,341,15,0,0
25/08/18,Cat11,31276,13824,1142,0,61775.59144
26/08/18,Cat1,14069,4709,433,52195.17142,116523.9281
26/08/18,Cat2,9761,3731,401,49696.77857,118669.5404
26/08/18,Cat3,12973,3562,495,242105.001,402101.8648
26/08/18,Cat4,9392,3534.084664,355,84301.95118,204065.5271
26/08/18,Cat5,16583,6388,689,100471.4979,216868.075
26/08/18,Cat6,1008,399,20,0,2798.88217
26/08/18,Cat7,10666,4455,451,17536.39157,127593.5651
26/08/18,Cat8,26519,10340,1165,521814.7898,922381.8212
26/08/18,Cat9,1315,378,37,4205.1665,24731.28842
26/08/18,Cat10,908,358,18,0,0
26/08/18,Cat11,32815,14988,1176,0,61775.59144
27/08/18,Cat1,13511,4502,516,61229.17872,120796.0306
27/08/18,Cat2,9845,3712,478,49696.77857,113907.6357
27/08/18,Cat3,12249,3561,572,259749.2714,396713.6337
27/08/18,Cat4,7898,2646,439,95843.48448,203437.5509
27/08/18,Cat5,16801,6381,831,109902.7042,174438.2664
27/08/18,Cat6,1164,421,21,0,2440.710723
27/08/18,Cat7,10406,4476,555,19953.914,35024.10393
27/08/18,Cat8,25932,10207,1531,579354.8336,781166.7599
27/08/18,Cat9,1519,415,46,4205.1665,20070.47574
27/08/18,Cat10,990,405,8,0,0
27/08/18,Cat11,30249,13592,1247,0,39131.25228
28/08/18,Cat1,13613,4475,494,61229.17872,120796.0306
28/08/18,Cat2,9635,3564,522,49696.77857,113907.6357
28/08/18,Cat3,12339,3413,583,259749.2714,396713.6337
28/08/18,Cat4,7966,2421,459,95843.48448,203437.5509
28/08/18,Cat5,16772,6381,834,109902.7042,174438.2664
28/08/18,Cat6,1181,408,23,0,2440.710723
28/08/18,Cat7,10239,4306,544,19953.914,35024.10393
28/08/18,Cat8,26944,10024,1593,579354.8336,781166.7599
28/08/18,Cat9,1626,416,55,4205.1665,20070.47574
28/08/18,Cat10,997,390,24,0,0
28/08/18,Cat11,29898,13087,1327,0,39131.25228
29/08/18,Cat1,13907,4599,485,61229.17872,120796.0306
29/08/18,Cat2,9505,3579,483,49696.77857,113907.6357
29/08/18,Cat3,12177,3034,527,259749.2714,396713.6337
29/08/18,Cat4,7560,2268,525,95843.48448,203437.5509
29/08/18,Cat5,16185,6059,836,109902.7042,174438.2664
29/08/18,Cat6,1191,399,18,0,2440.710723
29/08/18,Cat7,10637,4184,617,19953.914,35024.10393
29/08/18,Cat8,29168,9911,1588,579354.8336,781166.7599
